run_id,scenario_seed,strategy,defender_count,attacker_count,attacker_bucket,kills,breaches,success,completion_time_s,kill_ratio
132,388979834,optimized,2,14,11-15,2,1,0,33.50,0.1429
132,388979834,nearest,2,14,11-15,3,1,0,33.50,0.2143
132,388979834,earliest_deadline,2,14,11-15,0,1,0,33.50,0.0000
133,2401776466,optimized,3,15,11-15,6,1,0,35.50,0.4000
133,2401776466,nearest,3,15,11-15,6,1,0,35.50,0.4000
133,2401776466,earliest_deadline,3,15,11-15,4,1,0,38.75,0.2667
134,3414123689,optimized,5,7,5-10,0,1,0,25.75,0.0000
134,3414123689,nearest,5,7,5-10,0,1,0,25.75,0.0000
134,3414123689,earliest_deadline,5,7,5-10,0,1,0,25.75,0.0000
135,1305455729,optimized,4,16,16-20,4,1,0,34.00,0.2500
135,1305455729,nearest,4,16,16-20,5,1,0,34.00,0.3125
135,1305455729,earliest_deadline,4,16,16-20,5,1,0,39.50,0.3125
136,2589170541,optimized,5,7,5-10,0,1,0,26.25,0.0000
136,2589170541,nearest,5,7,5-10,0,1,0,26.25,0.0000
136,2589170541,earliest_deadline,5,7,5-10,0,1,0,26.25,0.0000
137,132361590,optimized,4,8,5-10,2,1,0,29.75,0.2500
137,132361590,nearest,4,8,5-10,2,1,0,29.75,0.2500
137,132361590,earliest_deadline,4,8,5-10,1,1,0,29.75,0.1250
138,1492497707,optimized,3,8,5-10,1,1,0,25.50,0.1250
138,1492497707,nearest,3,8,5-10,1,1,0,25.50,0.1250
138,1492497707,earliest_deadline,3,8,5-10,0,1,0,25.50,0.0000
139,1875686903,optimized,4,19,16-20,0,1,0,24.50,0.0000
139,1875686903,nearest,4,19,16-20,0,1,0,24.50,0.0000
139,1875686903,earliest_deadline,4,19,16-20,0,1,0,24.50,0.0000
140,4220829261,optimized,2,12,11-15,2,1,0,34.25,0.1667
140,4220829261,nearest,2,12,11-15,2,1,0,34.25,0.1667
140,4220829261,earliest_deadline,2,12,11-15,0,1,0,34.25,0.0000
141,921634150,optimized,4,19,16-20,1,1,0,26.25,0.0526
141,921634150,nearest,4,19,16-20,1,1,0,26.25,0.0526
141,921634150,earliest_deadline,4,19,16-20,0,1,0,26.25,0.0000
142,1187766037,optimized,4,5,5-10,5,0,1,46.25,1.0000
142,1187766037,nearest,4,5,5-10,5,0,1,46.25,1.0000
142,1187766037,earliest_deadline,4,5,5-10,5,0,1,58.50,1.0000
143,1754617163,optimized,5,18,16-20,2,1,0,30.00,0.1111
143,1754617163,nearest,5,18,16-20,2,1,0,30.00,0.1111
143,1754617163,earliest_deadline,5,18,16-20,1,1,0,30.00,0.0556
144,4263466368,optimized,2,11,11-15,1,1,0,28.25,0.0909
144,4263466368,nearest,2,11,11-15,1,1,0,28.25,0.0909
144,4263466368,earliest_deadline,2,11,11-15,0,1,0,28.25,0.0000
145,3665338288,optimized,2,20,16-20,1,1,0,28.50,0.0500
145,3665338288,nearest,2,20,16-20,1,1,0,28.50,0.0500
145,3665338288,earliest_deadline,2,20,16-20,1,1,0,28.50,0.0500
146,149005148,optimized,5,8,5-10,0,1,0,25.75,0.0000
146,149005148,nearest,5,8,5-10,1,1,0,25.75,0.1250
146,149005148,earliest_deadline,5,8,5-10,0,1,0,25.75,0.0000
147,1004762440,optimized,3,11,11-15,5,1,0,41.50,0.4545
147,1004762440,nearest,3,11,11-15,5,1,0,41.50,0.4545
147,1004762440,earliest_deadline,3,11,11-15,4,1,0,41.50,0.3636
148,3529064889,optimized,2,16,16-20,1,1,0,23.50,0.0625
148,3529064889,nearest,2,16,16-20,0,1,0,23.50,0.0000
148,3529064889,earliest_deadline,2,16,16-20,0,1,0,23.50,0.0000
149,250408367,optimized,4,9,5-10,1,1,0,32.00,0.1111
149,250408367,nearest,4,9,5-10,1,1,0,32.00,0.1111
149,250408367,earliest_deadline,4,9,5-10,0,1,0,32.00,0.0000
150,3675078330,optimized,5,8,5-10,1,1,0,26.00,0.1250
150,3675078330,nearest,5,8,5-10,1,1,0,26.00,0.1250
150,3675078330,earliest_deadline,5,8,5-10,0,1,0,26.00,0.0000
151,1208534612,optimized,2,14,11-15,1,1,0,27.75,0.0714
151,1208534612,nearest,2,14,11-15,1,1,0,27.75,0.0714
151,1208534612,earliest_deadline,2,14,11-15,0,1,0,27.75,0.0000
152,3941285892,optimized,3,20,16-20,1,1,0,25.50,0.0500
152,3941285892,nearest,3,20,16-20,1,1,0,25.50,0.0500
152,3941285892,earliest_deadline,3,20,16-20,0,1,0,25.50,0.0000
153,1260975586,optimized,2,9,5-10,2,1,0,32.50,0.2222
153,1260975586,nearest,2,9,5-10,2,1,0,32.50,0.2222
153,1260975586,earliest_deadline,2,9,5-10,0,1,0,32.50,0.0000
154,1865376475,optimized,4,8,5-10,1,1,0,26.75,0.1250
154,1865376475,nearest,4,8,5-10,1,1,0,26.75,0.1250
154,1865376475,earliest_deadline,4,8,5-10,0,1,0,26.75,0.0000
155,2842909782,optimized,3,5,5-10,5,0,1,42.75,1.0000
155,2842909782,nearest,3,5,5-10,5,0,1,42.75,1.0000
155,2842909782,earliest_deadline,3,5,5-10,3,1,0,41.00,0.6000
156,542371627,optimized,2,5,5-10,1,1,0,30.75,0.2000
156,542371627,nearest,2,5,5-10,1,1,0,30.75,0.2000
156,542371627,earliest_deadline,2,5,5-10,0,1,0,30.75,0.0000
157,2392434876,optimized,4,19,16-20,3,1,0,27.00,0.1579
157,2392434876,nearest,4,19,16-20,3,1,0,27.00,0.1579
157,2392434876,earliest_deadline,4,19,16-20,0,1,0,27.00,0.0000
158,2169025036,optimized,5,14,11-15,2,1,0,27.75,0.1429
158,2169025036,nearest,5,14,11-15,2,1,0,27.75,0.1429
158,2169025036,earliest_deadline,5,14,11-15,0,1,0,27.75,0.0000
159,3366817170,optimized,2,18,16-20,2,1,0,31.25,0.1111
159,3366817170,nearest,2,18,16-20,2,1,0,31.25,0.1111
159,3366817170,earliest_deadline,2,18,16-20,2,1,0,33.75,0.1111
160,4278246587,optimized,2,14,11-15,1,1,0,29.00,0.0714
160,4278246587,nearest,2,14,11-15,1,1,0,29.00,0.0714
160,4278246587,earliest_deadline,2,14,11-15,0,1,0,29.00,0.0000
161,2853204928,optimized,4,14,11-15,1,1,0,27.00,0.0714
161,2853204928,nearest,4,14,11-15,1,1,0,27.00,0.0714
161,2853204928,earliest_deadline,4,14,11-15,1,1,0,27.00,0.0714
162,1757442386,optimized,3,15,11-15,1,1,0,24.00,0.0667
162,1757442386,nearest,3,15,11-15,1,1,0,24.00,0.0667
162,1757442386,earliest_deadline,3,15,11-15,0,1,0,24.00,0.0000
163,1745418278,optimized,2,11,11-15,1,1,0,31.00,0.0909
163,1745418278,nearest,2,11,11-15,1,1,0,31.00,0.0909
163,1745418278,earliest_deadline,2,11,11-15,0,1,0,31.00,0.0000
164,1795119142,optimized,4,18,16-20,4,1,0,29.00,0.2222
164,1795119142,nearest,4,18,16-20,4,1,0,29.00,0.2222
164,1795119142,earliest_deadline,4,18,16-20,2,1,0,29.00,0.1111
165,3496190929,optimized,4,10,5-10,1,1,0,27.25,0.1000
165,3496190929,nearest,4,10,5-10,1,1,0,27.25,0.1000
165,3496190929,earliest_deadline,4,10,5-10,1,1,0,27.25,0.1000
166,1379611065,optimized,3,15,11-15,1,1,0,27.25,0.0667
166,1379611065,nearest,3,15,11-15,1,1,0,27.25,0.0667
166,1379611065,earliest_deadline,3,15,11-15,0,1,0,27.25,0.0000
167,717143229,optimized,5,18,16-20,2,1,0,28.00,0.1111
167,717143229,nearest,5,18,16-20,2,1,0,28.00,0.1111
167,717143229,earliest_deadline,5,18,16-20,1,1,0,28.00,0.0556
168,1435770812,optimized,3,10,5-10,1,1,0,28.00,0.1000
168,1435770812,nearest,3,10,5-10,1,1,0,28.00,0.1000
168,1435770812,earliest_deadline,3,10,5-10,1,1,0,28.00,0.1000
169,97547610,optimized,3,11,11-15,1,1,0,30.25,0.0909
169,97547610,nearest,3,11,11-15,1,1,0,30.25,0.0909
169,97547610,earliest_deadline,3,11,11-15,2,1,0,30.25,0.1818
170,455878921,optimized,4,18,16-20,1,1,0,25.50,0.0556
170,455878921,nearest,4,18,16-20,1,1,0,25.50,0.0556
170,455878921,earliest_deadline,4,18,16-20,0,1,0,25.50,0.0000
171,386752616,optimized,2,13,11-15,1,1,0,29.25,0.0769
171,386752616,nearest,2,13,11-15,1,1,0,29.25,0.0769
171,386752616,earliest_deadline,2,13,11-15,0,1,0,29.25,0.0000
172,3313792383,optimized,4,11,11-15,3,1,0,29.00,0.2727
172,3313792383,nearest,4,11,11-15,3,1,0,29.00,0.2727
172,3313792383,earliest_deadline,4,11,11-15,0,1,0,29.00,0.0000
173,3102509785,optimized,2,5,5-10,0,1,0,33.50,0.0000
173,3102509785,nearest,2,5,5-10,0,1,0,33.50,0.0000
173,3102509785,earliest_deadline,2,5,5-10,2,1,0,41.50,0.4000
174,2992607764,optimized,3,20,16-20,3,1,0,32.00,0.1500
174,2992607764,nearest,3,20,16-20,3,1,0,32.00,0.1500
174,2992607764,earliest_deadline,3,20,16-20,0,1,0,32.00,0.0000
175,1983747597,optimized,3,18,16-20,0,1,0,24.25,0.0000
175,1983747597,nearest,3,18,16-20,0,1,0,24.25,0.0000
175,1983747597,earliest_deadline,3,18,16-20,0,1,0,24.25,0.0000
176,3079742859,optimized,4,15,11-15,2,1,0,30.50,0.1333
176,3079742859,nearest,4,15,11-15,2,1,0,30.50,0.1333
176,3079742859,earliest_deadline,4,15,11-15,1,1,0,30.50,0.0667
177,692657015,optimized,3,10,5-10,0,1,0,27.75,0.0000
177,692657015,nearest,3,10,5-10,0,1,0,27.75,0.0000
177,692657015,earliest_deadline,3,10,5-10,0,1,0,27.75,0.0000
178,3868140665,optimized,3,17,16-20,0,1,0,25.50,0.0000
178,3868140665,nearest,3,17,16-20,0,1,0,25.50,0.0000
178,3868140665,earliest_deadline,3,17,16-20,0,1,0,25.50,0.0000
179,2151970921,optimized,5,5,5-10,0,1,0,29.50,0.0000
179,2151970921,nearest,5,5,5-10,1,1,0,29.50,0.2000
179,2151970921,earliest_deadline,5,5,5-10,0,1,0,29.50,0.0000
180,4028900048,optimized,4,10,5-10,1,1,0,28.25,0.1000
180,4028900048,nearest,4,10,5-10,1,1,0,28.25,0.1000
180,4028900048,earliest_deadline,4,10,5-10,0,1,0,28.25,0.0000
181,654175498,optimized,2,19,16-20,1,1,0,28.00,0.0526
181,654175498,nearest,2,19,16-20,1,1,0,28.00,0.0526
181,654175498,earliest_deadline,2,19,16-20,0,1,0,28.00,0.0000
182,2136016411,optimized,3,15,11-15,1,1,0,24.75,0.0667
182,2136016411,nearest,3,15,11-15,1,1,0,24.75,0.0667
182,2136016411,earliest_deadline,3,15,11-15,0,1,0,24.75,0.0000
183,2990673237,optimized,5,19,16-20,2,1,0,25.75,0.1053
183,2990673237,nearest,5,19,16-20,2,1,0,25.75,0.1053
183,2990673237,earliest_deadline,5,19,16-20,0,1,0,25.75,0.0000
184,2128696905,optimized,4,12,11-15,2,1,0,30.50,0.1667
184,2128696905,nearest,4,12,11-15,2,1,0,30.50,0.1667
184,2128696905,earliest_deadline,4,12,11-15,1,1,0,31.50,0.0833
185,1916226611,optimized,5,15,11-15,2,1,0,31.00,0.1333
185,1916226611,nearest,5,15,11-15,2,1,0,31.00,0.1333
185,1916226611,earliest_deadline,5,15,11-15,0,1,0,31.00,0.0000
186,713884097,optimized,2,13,11-15,2,1,0,28.75,0.1538
186,713884097,nearest,2,13,11-15,2,1,0,28.75,0.1538
186,713884097,earliest_deadline,2,13,11-15,0,1,0,28.75,0.0000
187,1636473704,optimized,4,10,5-10,2,1,0,32.25,0.2000
187,1636473704,nearest,4,10,5-10,2,1,0,32.25,0.2000
187,1636473704,earliest_deadline,4,10,5-10,1,1,0,32.25,0.1000
188,1025493302,optimized,4,12,11-15,2,1,0,27.75,0.1667
188,1025493302,nearest,4,12,11-15,2,1,0,27.75,0.1667
188,1025493302,earliest_deadline,4,12,11-15,0,1,0,27.75,0.0000
189,1294984561,optimized,3,7,5-10,0,1,0,28.50,0.0000
189,1294984561,nearest,3,7,5-10,0,1,0,28.50,0.0000
189,1294984561,earliest_deadline,3,7,5-10,0,1,0,28.50,0.0000
190,2936471983,optimized,3,16,16-20,1,1,0,30.00,0.0625
190,2936471983,nearest,3,16,16-20,1,1,0,30.00,0.0625
190,2936471983,earliest_deadline,3,16,16-20,0,1,0,30.00,0.0000
191,2707043123,optimized,2,11,11-15,0,1,0,24.25,0.0000
191,2707043123,nearest,2,11,11-15,0,1,0,24.25,0.0000
191,2707043123,earliest_deadline,2,11,11-15,0,1,0,24.25,0.0000
192,2607888815,optimized,4,5,5-10,1,1,0,32.00,0.2000
192,2607888815,nearest,4,5,5-10,1,1,0,32.00,0.2000
192,2607888815,earliest_deadline,4,5,5-10,0,1,0,32.00,0.0000
193,1553973328,optimized,3,6,5-10,1,1,0,28.75,0.1667
193,1553973328,nearest,3,6,5-10,1,1,0,28.75,0.1667
193,1553973328,earliest_deadline,3,6,5-10,0,1,0,28.75,0.0000
194,4121848259,optimized,3,18,16-20,1,1,0,26.00,0.0556
194,4121848259,nearest,3,18,16-20,1,1,0,26.00,0.0556
194,4121848259,earliest_deadline,3,18,16-20,0,1,0,26.00,0.0000
195,376453535,optimized,5,11,11-15,0,1,0,24.25,0.0000
195,376453535,nearest,5,11,11-15,0,1,0,24.25,0.0000
195,376453535,earliest_deadline,5,11,11-15,0,1,0,24.25,0.0000
196,1471416171,optimized,5,13,11-15,0,1,0,24.50,0.0000
196,1471416171,nearest,5,13,11-15,0,1,0,24.50,0.0000
196,1471416171,earliest_deadline,5,13,11-15,0,1,0,24.50,0.0000
197,506831489,optimized,4,13,11-15,2,1,0,26.50,0.1538
197,506831489,nearest,4,13,11-15,2,1,0,26.50,0.1538
197,506831489,earliest_deadline,4,13,11-15,0,1,0,26.50,0.0000
198,1455752560,optimized,5,9,5-10,0,1,0,27.25,0.0000
198,1455752560,nearest,5,9,5-10,0,1,0,27.25,0.0000
198,1455752560,earliest_deadline,5,9,5-10,0,1,0,27.25,0.0000
199,4131319010,optimized,3,16,16-20,3,1,0,35.00,0.1875
199,4131319010,nearest,3,16,16-20,3,1,0,35.00,0.1875
199,4131319010,earliest_deadline,3,16,16-20,2,1,0,35.00,0.1250
200,1573089912,optimized,5,7,5-10,0,2,0,28.75,0.0000
200,1573089912,nearest,5,7,5-10,0,2,0,28.75,0.0000
200,1573089912,earliest_deadline,5,7,5-10,0,2,0,28.75,0.0000
201,3902324351,optimized,4,8,5-10,2,1,0,29.25,0.2500
201,3902324351,nearest,4,8,5-10,2,1,0,29.25,0.2500
201,3902324351,earliest_deadline,4,8,5-10,0,1,0,29.25,0.0000
202,2126290812,optimized,2,14,11-15,2,1,0,30.25,0.1429
202,2126290812,nearest,2,14,11-15,2,1,0,30.25,0.1429
202,2126290812,earliest_deadline,2,14,11-15,1,1,0,30.25,0.0714
203,3005219255,optimized,5,6,5-10,2,1,0,33.25,0.3333
203,3005219255,nearest,5,6,5-10,2,1,0,33.25,0.3333
203,3005219255,earliest_deadline,5,6,5-10,0,1,0,33.25,0.0000
204,1964593143,optimized,3,5,5-10,3,1,0,40.25,0.6000
204,1964593143,nearest,3,5,5-10,3,1,0,40.25,0.6000
204,1964593143,earliest_deadline,3,5,5-10,3,1,0,40.25,0.6000
205,1141902788,optimized,4,17,16-20,1,1,0,27.50,0.0588
205,1141902788,nearest,4,17,16-20,1,1,0,27.50,0.0588
205,1141902788,earliest_deadline,4,17,16-20,0,1,0,27.50,0.0000
206,3282340506,optimized,4,6,5-10,2,1,0,31.75,0.3333
206,3282340506,nearest,4,6,5-10,2,1,0,31.75,0.3333
206,3282340506,earliest_deadline,4,6,5-10,1,1,0,31.75,0.1667
207,4162580843,optimized,2,14,11-15,2,1,0,32.50,0.1429
207,4162580843,nearest,2,14,11-15,2,1,0,32.50,0.1429
207,4162580843,earliest_deadline,2,14,11-15,0,1,0,32.50,0.0000
208,1131830657,optimized,2,18,16-20,2,1,0,25.25,0.1111
208,1131830657,nearest,2,18,16-20,2,1,0,25.25,0.1111
208,1131830657,earliest_deadline,2,18,16-20,0,1,0,25.25,0.0000
209,3344709663,optimized,4,9,5-10,1,1,0,28.50,0.1111
209,3344709663,nearest,4,9,5-10,1,1,0,28.50,0.1111
209,3344709663,earliest_deadline,4,9,5-10,0,1,0,28.50,0.0000
210,1121587763,optimized,5,20,16-20,2,1,0,26.75,0.1000
210,1121587763,nearest,5,20,16-20,2,1,0,26.75,0.1000
210,1121587763,earliest_deadline,5,20,16-20,0,1,0,26.75,0.0000
211,3079019916,optimized,5,12,11-15,1,1,0,25.00,0.0833
211,3079019916,nearest,5,12,11-15,0,1,0,25.00,0.0000
211,3079019916,earliest_deadline,5,12,11-15,0,1,0,25.00,0.0000
212,3388757380,optimized,2,17,16-20,2,1,0,25.75,0.1176
212,3388757380,nearest,2,17,16-20,1,1,0,25.75,0.0588
212,3388757380,earliest_deadline,2,17,16-20,0,1,0,25.75,0.0000
213,1929992954,optimized,3,14,11-15,2,1,0,26.50,0.1429
213,1929992954,nearest,3,14,11-15,2,1,0,26.50,0.1429
213,1929992954,earliest_deadline,3,14,11-15,1,1,0,26.50,0.0714
214,3165045575,optimized,3,19,16-20,1,1,0,26.25,0.0526
214,3165045575,nearest,3,19,16-20,1,1,0,26.25,0.0526
214,3165045575,earliest_deadline,3,19,16-20,0,1,0,26.25,0.0000
215,1169268603,optimized,4,12,11-15,0,1,0,26.25,0.0000
215,1169268603,nearest,4,12,11-15,0,1,0,26.25,0.0000
215,1169268603,earliest_deadline,4,12,11-15,0,1,0,26.25,0.0000
216,340391250,optimized,5,15,11-15,1,1,0,26.25,0.0667
216,340391250,nearest,5,15,11-15,1,1,0,26.25,0.0667
216,340391250,earliest_deadline,5,15,11-15,0,1,0,26.25,0.0000
217,413996029,optimized,5,13,11-15,2,1,0,31.25,0.1538
217,413996029,nearest,5,13,11-15,2,1,0,31.25,0.1538
217,413996029,earliest_deadline,5,13,11-15,2,1,0,31.25,0.1538
218,1919952255,optimized,3,15,11-15,2,1,0,30.25,0.1333
218,1919952255,nearest,3,15,11-15,2,1,0,30.25,0.1333
218,1919952255,earliest_deadline,3,15,11-15,0,1,0,30.25,0.0000
219,3876647773,optimized,4,16,16-20,1,1,0,25.00,0.0625
219,3876647773,nearest,4,16,16-20,1,1,0,25.00,0.0625
219,3876647773,earliest_deadline,4,16,16-20,0,1,0,25.00,0.0000
220,547938396,optimized,2,7,5-10,3,1,0,41.25,0.4286
220,547938396,nearest,2,7,5-10,3,1,0,41.25,0.4286
220,547938396,earliest_deadline,2,7,5-10,3,1,0,43.00,0.4286
221,1957544258,optimized,2,5,5-10,2,1,0,41.25,0.4000
221,1957544258,nearest,2,5,5-10,2,1,0,41.25,0.4000
221,1957544258,earliest_deadline,2,5,5-10,3,1,0,46.25,0.6000
222,3023794674,optimized,5,6,5-10,1,1,0,27.50,0.1667
222,3023794674,nearest,5,6,5-10,1,1,0,27.50,0.1667
222,3023794674,earliest_deadline,5,6,5-10,0,1,0,27.50,0.0000
223,869144032,optimized,5,20,16-20,3,1,0,29.25,0.1500
223,869144032,nearest,5,20,16-20,3,1,0,29.25,0.1500
223,869144032,earliest_deadline,5,20,16-20,0,1,0,29.25,0.0000
224,3099318831,optimized,4,11,11-15,2,1,0,29.50,0.1818
224,3099318831,nearest,4,11,11-15,2,1,0,29.50,0.1818
224,3099318831,earliest_deadline,4,11,11-15,2,1,0,29.50,0.1818
225,1314073693,optimized,4,6,5-10,4,1,0,45.75,0.6667
225,1314073693,nearest,4,6,5-10,4,1,0,45.75,0.6667
225,1314073693,earliest_deadline,4,6,5-10,4,1,0,45.75,0.6667
226,3473171459,optimized,4,8,5-10,4,1,0,35.50,0.5000
226,3473171459,nearest,4,8,5-10,4,1,0,35.50,0.5000
226,3473171459,earliest_deadline,4,8,5-10,2,1,0,32.50,0.2500
227,2487729104,optimized,5,10,5-10,2,1,0,29.25,0.2000
227,2487729104,nearest,5,10,5-10,2,1,0,29.25,0.2000
227,2487729104,earliest_deadline,5,10,5-10,0,1,0,29.25,0.0000
228,2348948848,optimized,2,10,5-10,1,1,0,24.75,0.1000
228,2348948848,nearest,2,10,5-10,1,1,0,24.75,0.1000
228,2348948848,earliest_deadline,2,10,5-10,0,1,0,24.75,0.0000
229,759233320,optimized,2,12,11-15,2,1,0,31.00,0.1667
229,759233320,nearest,2,12,11-15,2,1,0,31.00,0.1667
229,759233320,earliest_deadline,2,12,11-15,0,1,0,31.00,0.0000
230,1989454230,optimized,5,6,5-10,2,1,0,33.00,0.3333
230,1989454230,nearest,5,6,5-10,2,1,0,33.00,0.3333
230,1989454230,earliest_deadline,5,6,5-10,2,1,0,33.00,0.3333
231,3679130334,optimized,5,11,11-15,3,1,0,30.25,0.2727
231,3679130334,nearest,5,11,11-15,3,1,0,30.25,0.2727
231,3679130334,earliest_deadline,5,11,11-15,2,1,0,30.25,0.1818
232,83854906,optimized,3,7,5-10,0,1,0,27.00,0.0000
232,83854906,nearest,3,7,5-10,0,1,0,27.00,0.0000
232,83854906,earliest_deadline,3,7,5-10,0,1,0,27.00,0.0000
233,3257816573,optimized,3,14,11-15,0,1,0,28.50,0.0000
233,3257816573,nearest,3,14,11-15,0,1,0,28.50,0.0000
233,3257816573,earliest_deadline,3,14,11-15,0,1,0,28.50,0.0000
234,2116398356,optimized,5,7,5-10,1,1,0,28.75,0.1429
234,2116398356,nearest,5,7,5-10,1,1,0,28.75,0.1429
234,2116398356,earliest_deadline,5,7,5-10,1,1,0,28.75,0.1429
235,3090069865,optimized,5,5,5-10,2,1,0,39.75,0.4000
235,3090069865,nearest,5,5,5-10,2,1,0,39.75,0.4000
235,3090069865,earliest_deadline,5,5,5-10,2,1,0,41.00,0.4000
236,2848843272,optimized,2,20,16-20,1,1,0,26.50,0.0500
236,2848843272,nearest,2,20,16-20,0,1,0,26.50,0.0000
236,2848843272,earliest_deadline,2,20,16-20,0,1,0,26.50,0.0000
237,1855825473,optimized,5,11,11-15,6,1,0,39.00,0.5455
237,1855825473,nearest,5,11,11-15,6,1,0,39.00,0.5455
237,1855825473,earliest_deadline,5,11,11-15,3,1,0,39.00,0.2727
238,1325715531,optimized,3,6,5-10,2,1,0,36.50,0.3333
238,1325715531,nearest,3,6,5-10,2,1,0,36.50,0.3333
238,1325715531,earliest_deadline,3,6,5-10,1,2,0,38.75,0.1667
239,2694270954,optimized,5,10,5-10,2,1,0,30.75,0.2000
239,2694270954,nearest,5,10,5-10,2,1,0,30.75,0.2000
239,2694270954,earliest_deadline,5,10,5-10,0,1,0,30.75,0.0000
240,602258654,optimized,5,10,5-10,0,1,0,24.00,0.0000
240,602258654,nearest,5,10,5-10,0,1,0,24.00,0.0000
240,602258654,earliest_deadline,5,10,5-10,0,1,0,24.00,0.0000
241,2508681673,optimized,5,20,16-20,4,1,0,28.50,0.2000
241,2508681673,nearest,5,20,16-20,4,1,0,28.50,0.2000
241,2508681673,earliest_deadline,5,20,16-20,0,1,0,28.50,0.0000
242,406710606,optimized,4,5,5-10,1,1,0,33.25,0.2000
242,406710606,nearest,4,5,5-10,1,1,0,33.25,0.2000
242,406710606,earliest_deadline,4,5,5-10,1,1,0,33.25,0.2000
243,2791069900,optimized,4,17,16-20,4,1,0,35.50,0.2353
243,2791069900,nearest,4,17,16-20,4,1,0,35.50,0.2353
243,2791069900,earliest_deadline,4,17,16-20,4,1,0,38.50,0.2353
244,2700440444,optimized,3,14,11-15,2,1,0,26.00,0.1429
244,2700440444,nearest,3,14,11-15,2,1,0,26.00,0.1429
244,2700440444,earliest_deadline,3,14,11-15,0,1,0,26.00,0.0000
245,362685596,optimized,5,13,11-15,1,1,0,25.50,0.0769
245,362685596,nearest,5,13,11-15,1,1,0,25.50,0.0769
245,362685596,earliest_deadline,5,13,11-15,0,1,0,25.50,0.0000
246,3253385738,optimized,2,11,11-15,0,1,0,26.25,0.0000
246,3253385738,nearest,2,11,11-15,0,1,0,26.25,0.0000
246,3253385738,earliest_deadline,2,11,11-15,0,1,0,26.25,0.0000
247,1785879192,optimized,3,9,5-10,3,1,0,31.75,0.3333
247,1785879192,nearest,3,9,5-10,3,1,0,31.75,0.3333
247,1785879192,earliest_deadline,3,9,5-10,1,1,0,31.75,0.1111
248,3379651601,optimized,5,14,11-15,0,1,0,26.25,0.0000
248,3379651601,nearest,5,14,11-15,0,1,0,26.25,0.0000
248,3379651601,earliest_deadline,5,14,11-15,0,1,0,26.25,0.0000
249,178731514,optimized,5,20,16-20,2,1,0,26.75,0.1000
249,178731514,nearest,5,20,16-20,2,1,0,26.75,0.1000
249,178731514,earliest_deadline,5,20,16-20,0,1,0,26.75,0.0000
250,770759791,optimized,4,20,16-20,4,1,0,30.25,0.2000
250,770759791,nearest,4,20,16-20,4,1,0,30.25,0.2000
250,770759791,earliest_deadline,4,20,16-20,3,1,0,31.00,0.1500
251,2121674412,optimized,2,8,5-10,2,1,0,29.25,0.2500
251,2121674412,nearest,2,8,5-10,2,1,0,29.25,0.2500
251,2121674412,earliest_deadline,2,8,5-10,0,1,0,29.25,0.0000
252,808420957,optimized,2,9,5-10,2,1,0,33.25,0.2222
252,808420957,nearest,2,9,5-10,2,1,0,33.25,0.2222
252,808420957,earliest_deadline,2,9,5-10,1,1,0,34.50,0.1111
253,1416743118,optimized,5,11,11-15,4,1,0,31.25,0.3636
253,1416743118,nearest,5,11,11-15,4,1,0,31.25,0.3636
253,1416743118,earliest_deadline,5,11,11-15,3,1,0,31.25,0.2727
254,2837251287,optimized,3,13,11-15,2,1,0,27.50,0.1538
254,2837251287,nearest,3,13,11-15,1,1,0,27.50,0.0769
254,2837251287,earliest_deadline,3,13,11-15,0,1,0,27.50,0.0000
255,620726663,optimized,5,17,16-20,0,1,0,27.25,0.0000
255,620726663,nearest,5,17,16-20,0,1,0,27.25,0.0000
255,620726663,earliest_deadline,5,17,16-20,0,1,0,27.25,0.0000
256,2910711968,optimized,5,15,11-15,1,1,0,26.00,0.0667
256,2910711968,nearest,5,15,11-15,1,1,0,26.00,0.0667
256,2910711968,earliest_deadline,5,15,11-15,0,1,0,26.00,0.0000
257,444112363,optimized,2,14,11-15,1,1,0,31.25,0.0714
257,444112363,nearest,2,14,11-15,1,1,0,31.25,0.0714
257,444112363,earliest_deadline,2,14,11-15,0,1,0,31.25,0.0000
258,752414614,optimized,2,13,11-15,2,1,0,28.50,0.1538
258,752414614,nearest,2,13,11-15,2,1,0,28.50,0.1538
258,752414614,earliest_deadline,2,13,11-15,0,1,0,28.50,0.0000
259,2523914218,optimized,5,15,11-15,4,1,0,34.75,0.2667
259,2523914218,nearest,5,15,11-15,4,1,0,34.75,0.2667
259,2523914218,earliest_deadline,5,15,11-15,3,1,0,35.50,0.2000
260,3407984542,optimized,4,20,16-20,0,1,0,26.25,0.0000
260,3407984542,nearest,4,20,16-20,0,1,0,26.25,0.0000
260,3407984542,earliest_deadline,4,20,16-20,0,1,0,26.25,0.0000
261,732691219,optimized,2,10,5-10,1,1,0,30.50,0.1000
261,732691219,nearest,2,10,5-10,1,1,0,30.50,0.1000
261,732691219,earliest_deadline,2,10,5-10,0,1,0,30.50,0.0000
262,1288459225,optimized,5,16,16-20,0,1,0,24.00,0.0000
262,1288459225,nearest,5,16,16-20,0,1,0,24.00,0.0000
262,1288459225,earliest_deadline,5,16,16-20,0,1,0,24.00,0.0000
263,3973360652,optimized,5,10,5-10,3,1,0,31.50,0.3000
263,3973360652,nearest,5,10,5-10,3,1,0,31.50,0.3000
263,3973360652,earliest_deadline,5,10,5-10,0,1,0,31.50,0.0000
264,4250659085,optimized,3,5,5-10,5,0,1,62.75,1.0000
